edge_id,osm_way_id,u,v,name,ref,highway,length_m,maxspeed_raw,resolved_speed_kph,speed_source,oneway,lanes,access,bridge,tunnel,surface,junction,service,all_tags_json
432,,252,251,Arlington Boulevard,,tertiary,3.258,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
433,,252,253,Arlington Boulevard,,tertiary,3.449,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
434,,253,252,Arlington Boulevard,,tertiary,3.449,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
435,,253,254,Arlington Boulevard,,tertiary,3.685,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
436,,254,253,Arlington Boulevard,,tertiary,3.685,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
437,,254,255,Arlington Boulevard,,tertiary,3.805,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
438,,255,254,Arlington Boulevard,,tertiary,3.805,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
439,,255,256,Arlington Boulevard,,tertiary,4.309,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
440,,256,255,Arlington Boulevard,,tertiary,4.309,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
441,,256,257,Arlington Boulevard,,tertiary,3.085,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
442,,257,256,Arlington Boulevard,,tertiary,3.085,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
443,,257,258,Arlington Boulevard,,tertiary,3.852,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
444,,258,257,Arlington Boulevard,,tertiary,3.852,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
445,,258,259,Arlington Boulevard,,tertiary,4.091,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
446,,259,258,Arlington Boulevard,,tertiary,4.091,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
447,,259,260,Arlington Boulevard,,tertiary,4.281,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
448,,260,259,Arlington Boulevard,,tertiary,4.281,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
449,,260,261,Arlington Boulevard,,tertiary,3.865,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
450,,261,260,Arlington Boulevard,,tertiary,3.865,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
451,,261,262,Arlington Boulevard,,tertiary,5.135,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
452,,262,261,Arlington Boulevard,,tertiary,5.135,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
453,,262,263,Arlington Boulevard,,tertiary,4.493,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
454,,263,262,Arlington Boulevard,,tertiary,4.493,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
455,,263,264,Arlington Boulevard,,tertiary,4.63,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
456,,264,263,Arlington Boulevard,,tertiary,4.63,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
457,,264,265,Arlington Boulevard,,tertiary,28.64,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
458,,265,264,Arlington Boulevard,,tertiary,28.64,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
459,,265,266,Arlington Boulevard,,tertiary,10.37,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
460,,266,265,Arlington Boulevard,,tertiary,10.37,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
461,,266,267,Arlington Boulevard,,tertiary,6.076,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
462,,267,266,Arlington Boulevard,,tertiary,6.076,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
463,,267,268,Arlington Boulevard,,tertiary,6.357,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
464,,268,267,Arlington Boulevard,,tertiary,6.357,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
465,,268,269,Arlington Boulevard,,tertiary,4.528,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
466,,269,268,Arlington Boulevard,,tertiary,4.528,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
467,,269,270,Arlington Boulevard,,tertiary,6.797,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
468,,270,269,Arlington Boulevard,,tertiary,6.797,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
469,,270,271,Arlington Boulevard,,tertiary,6.569,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
470,,271,270,Arlington Boulevard,,tertiary,6.569,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
471,,271,272,Arlington Boulevard,,tertiary,5.287,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
472,,272,271,Arlington Boulevard,,tertiary,5.287,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
473,,272,273,Arlington Boulevard,,tertiary,5.007,25 mph,40.233,maxspeed,no,2,,,,asphalt,,,"{""bicycle"": ""designated"", ""cycleway"": ""no"", ""highway"": ""tertiary"", ""lanes"": ""2"", ""maxspeed"": ""25 mph"", ""name"": ""Arlington Boulevard"", ""surface"": ""asphalt"", ""tiger:cfcc"": ""A64"", ""tiger:county"": ""Arlington, VA"", ""tiger:name_base"": ""Arlington"", ""tiger:name_direction_prefix"": ""N"", ""tiger:name_type"": ""Blvd"", ""tiger:zip_right"": ""22209"", ""tiger:zip_right_1"": ""22209""}"
